9 of 10 units, , , , ,V4e121_00, , , ,V4e122_00, , , ,V4e122_01, , , ,V4e123_00, , , ,V4e123_01, , , ,MTe080_00, , , ,MTe080_01, , , ,MTe081_00, , , ,MTe081_02, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
59,M,1,2.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.704000473022461,22.743999481201172,18.299999237060547,16.93600082397461,NaN,NaN,NaN,NaN,14.741000175476074,21.617000579833984,64.00199890136719,41.03499984741211,NaN,NaN,NaN,NaN
60,M,1,4.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.461000442504883,2.2699999809265137,2.256999969482422,23.915000915527344,NaN,NaN,NaN,NaN,48.22800064086914,18.704999923706055,8.300000190734863,18.58799934387207,NaN,NaN,NaN,NaN
61,C,1,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06300000101327896,9.756999969482422,7.109000205993652,3.638000011444092,NaN,NaN,NaN,NaN,14.927000045776367,14.675999641418457,59.104000091552734,98.98500061035156,NaN,NaN,NaN,NaN,13.95300006866455,2.125,58.79899978637695,122.14299774169922,NaN,NaN,NaN,NaN
62,C,1,3.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.001999855041504,0.007000000216066837,27.413999557495117,16.575000762939453,NaN,NaN,NaN,NaN,2.6480000019073486,23.476999282836914,46.26100158691406,24.979000091552734,NaN,NaN,NaN,NaN
63,M,1,7.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10300000011920929,29.386999130249023,5.439000129699707,4.0229997634887695,4.1020002365112305,4.353000164031982,2.4679999351501465,114.33499908447266,0.07999999821186066,0.0,0.0989999994635582,33.92499923706055,10.345999717712402,14.963000297546387,4.436999797821045,19.775999069213867,0.0949999988079071,2.246000051498413,9.041000366210938,14.980999946594238
64,C,1,1.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0860000029206276,0.0,0.07199999690055847,42.68000030517578,0.13699999451637268,0.0,0.05900000035762787,58.356998443603516,42.72600173950195,5.135000228881836,46.63600158691406,28.054000854492188,NaN,NaN,NaN,NaN,86.93800354003906,34.66699981689453,102.15799713134766,17.540000915527344,NaN,NaN,NaN,NaN
65,M,1,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3589999675750732,0.0,0.04800000041723251,62.737998962402344,2.490000009536743,0.0010000000474974513,0.003000000026077032,61.49300003051758,NaN,NaN,NaN,NaN,8.857000350952148,6.590000152587891,6.546999931335449,18.68199920654297,NaN,NaN,NaN,NaN
66,C,0,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2820000648498535,0.0,0.0020000000949949026,22.226999282836914,1.3569999933242798,0.0,0.003000000026077032,37.25400161743164,0.4009999930858612,4.486999988555908,4.482999801635742,5.639999866485596,NaN,NaN,NaN,NaN,11.315999984741211,11.96399974822998,10.364999771118164,18.898000717163086,NaN,NaN,NaN,NaN
67,M,1,4.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.024999618530273,0.5350000262260437,5.736999988555908,9.991999626159668,9.350000381469727,1.434000015258789,11.972999572753906,4.228000164031982,0.18299999833106995,0.0,2.2920000553131104,11.904999732971191,NaN,NaN,NaN,NaN,4.0970001220703125,9.37399959564209,9.357000350952148,16.621000289916992,NaN,NaN,NaN,NaN
68,C,1,7.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10899999737739563,17.308000564575195,2.9149999618530273,30.292999267578125,10.866999626159668,4.5269999504089355,0.0,10.517000198364258,NaN,NaN,NaN,NaN,2.489000082015991,6.7820000648498535,2.259999990463257,15.437999725341797,NaN,NaN,NaN,NaN
69,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.917999267578125,0.003000000026077032,26.72100067138672,20.400999069213867,16.336999893188477,0.0,25.291000366210938,33.88100051879883,25.388999938964844,3.924999952316284,2.2880001068115234,80.53500366210938,NaN,NaN,NaN,NaN,59.73699951171875,20.37299919128418,35.46900177001953,35.709999084472656,NaN,NaN,NaN,NaN
70,M,0,3.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.005000114440918,11.970999717712402,11.487000465393066,3.953000068664551,8.288000106811523,23.268999099731445,2.246000051498413,0.04600000008940697,NaN,NaN,NaN,NaN,5.304999828338623,3.809999942779541,2.2939999103546143,10.508999824523926,0.1379999965429306,6.7220001220703125,0.0010000000474974513,17.31399917602539
71,C,1,1.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12600000202655792,0.6209999918937683,9.967000007629395,38.06800079345703,0.1599999964237213,6.5329999923706055,20.589000701904297,43.915000915527344,2.311000108718872,4.489999771118164,0.05000000074505806,2.5399999618530273,NaN,NaN,NaN,NaN,4.631999969482422,14.569000244140625,1.8799999952316284,3.9860000610351562,NaN,NaN,NaN,NaN
72,C,0,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10300000011920929,1.9329999685287476,6.433000087738037,32.784000396728516,0.18299999833106995,11.697999954223633,12.86400032043457,48.979000091552734,9.178999900817871,0.5759999752044678,40.242000579833984,4.953999996185303,NaN,NaN,NaN,NaN,26.976999282836914,6.370999813079834,47.994998931884766,22.440000534057617,4.6020002365112305,0.0010000000474974513,0.0,8.317000389099121
73,C,1,4.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.770999908447266,26.152000427246094,2.552000045776367,82.65599822998047,NaN,NaN,NaN,NaN,20.81100082397461,7.586999893188477,5.948999881744385,64.4739990234375,NaN,NaN,NaN,NaN
74,C,1,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.486000061035156,6.822999954223633,7.861999988555908,3.2090001106262207,NaN,NaN,NaN,NaN,0.16200000047683716,2.246000051498413,6.675000190734863,18.68400001525879,NaN,NaN,NaN,NaN,4.5920000076293945,0.09700000286102295,58.42100143432617,42.47700119018555,NaN,NaN,NaN,NaN
75,M,1,5.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20600000023841858,0.0,0.12300000339746475,81.89600372314453,NaN,NaN,NaN,NaN,2.630000114440918,4.322000026702881,0.8939999938011169,52.777000427246094,0.06300000101327896,0.0,2.638000011444092,24.746999740600586
76,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.4060001373291,0.0010000000474974513,0.0860000029206276,53.24300003051758,22.570999145507812,0.0010000000474974513,0.12999999523162842,68.68800354003906,5.633999824523926,6.784999847412109,22.128000259399414,17.097000122070312,NaN,NaN,NaN,NaN,45.362998962402344,34.78499984741211,47.44499969482422,22.538000106811523,NaN,NaN,NaN,NaN
77,C,0,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20600000023841858,6.716000080108643,4.440999984741211,60.404998779296875,0.3310000002384186,4.507999897003174,0.12399999797344208,122.01499938964844,2.6760001182556152,65.79399871826172,0.04399999976158142,1.128999948501587,NaN,NaN,NaN,NaN,13.640999794006348,74.86299896240234,4.22599983215332,24.650999069213867,0.16599999368190765,6.28000020980835,0.5989999771118164,14.359000205993652
78,C,1,1.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20000000298023224,0.032999999821186066,30.277000427246094,71.16600036621094,0.21699999272823334,0.0020000000949949026,26.996999740600586,88.98600006103516,2.309999942779541,2.5,55.707000732421875,16.57200050354004,NaN,NaN,NaN,NaN,4.11899995803833,7.057000160217285,83.73200225830078,46.00899887084961,NaN,NaN,NaN,NaN
79,M,0,7.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13099999725818634,0.041999999433755875,2.2330000400543213,0.19900000095367432,NaN,NaN,NaN,NaN,6.951000213623047,6.5370001792907715,2.4260001182556152,7.880000114440918,8.843000411987305,0.0,0.5820000171661377,11.277999877929688
80,C,1,6.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2820000648498535,0.0010000000474974513,6.275000095367432,59.41699981689453,0.25099998712539673,0.0010000000474974513,2.3949999809265137,86.9800033569336,0.30300000309944153,0.0,0.0,2.484999895095825,NaN,NaN,NaN,NaN,0.2630000114440918,0.0010000000474974513,2.2950000762939453,13.293000221252441,NaN,NaN,NaN,NaN
81,M,1,7.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.08599853515625,0.003000000026077032,0.07000000029802322,22.788999557495117,58.220001220703125,74.53500366210938,38.16699981689453,46.308998107910156,NaN,NaN,NaN,NaN,122.60800170898438,95.56400299072266,68.3550033569336,95.65699768066406,NaN,NaN,NaN,NaN
82,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2730000019073486,0.012000000104308128,18.301000595092773,56.270999908447266,0.20600000023841858,0.04399999976158142,27.31800079345703,54.63100051879883,42.542999267578125,8.097999572753906,47.48899841308594,77.6520004272461,NaN,NaN,NaN,NaN,69.0270004272461,53.887001037597656,54.32099914550781,96.18000030517578,0.050999999046325684,0.0,0.0,7.123000144958496
83,C,0,2.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4719998836517334,14.734000205993652,8.289999961853027,87.45500183105469,0.8560000061988831,11.875,16.534000396728516,70.41000366210938,0.09700000286102295,0.0,20.108999252319336,8.604000091552734,NaN,NaN,NaN,NaN,2.4159998893737793,5.081999778747559,1.7760000228881836,31.542999267578125,NaN,NaN,NaN,NaN
84,C,0,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2290000021457672,8.053999900817871,24.937999725341797,58.4119987487793,0.34299999475479126,17.69099998474121,19.874000549316406,95.14800262451172,0.21699999272823334,0.0,0.0010000000474974513,26.356000900268555,NaN,NaN,NaN,NaN,2.4560000896453857,2.2939999103546143,4.484000205993652,37.1619987487793,NaN,NaN,NaN,NaN
85,C,1,4.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4000000953674316,8.76099967956543,3.9179999828338623,30.490999221801758,1.4359999895095825,3.052999973297119,1.6679999828338623,59.983001708984375,0.20000000298023224,0.0,0.003000000026077032,50.595001220703125,NaN,NaN,NaN,NaN,5.841000080108643,1.031000018119812,0.004000000189989805,62.435001373291016,0.07999999821186066,0.0,0.0010000000474974513,24.489999771118164
86,M,1,2.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04600000008940697,4.46999979019165,12.335000038146973,0.0,0.0689999982714653,7.300000190734863,17.882999420166016,0.0,2.5290000438690186,18.235000610351562,1.0219999551773071,52.845001220703125,0.028999999165534973,0.0,0.0020000000949949026,19.256000518798828,2.5179998874664307,10.420000076293945,4.876999855041504,78.94000244140625,0.09700000286102295,0.0,0.0020000000949949026,30.979999542236328
87,C,0,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.364000082015991,2.6659998893737793,29.700000762939453,36.43000030517578,1.3669999837875366,0.7760000228881836,41.77199935913086,40.72600173950195,6.073999881744385,28.03700065612793,76.5199966430664,17.548999786376953,NaN,NaN,NaN,NaN,25.694000244140625,65.89199829101562,104.3759994506836,44.0629997253418,NaN,NaN,NaN,NaN
88,C,1,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2919999957084656,29.00200080871582,13.420000076293945,46.07699966430664,0.32600000500679016,16.68899917602539,10.685999870300293,93.4739990234375,0.16200000047683716,2.246000051498413,2.244999885559082,0.33399999141693115,NaN,NaN,NaN,NaN,0.12099999934434891,2.2699999809265137,13.73900032043457,8.562000274658203,NaN,NaN,NaN,NaN
89,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.26899999380111694,9.394000053405762,5.315000057220459,62.68000030517578,0.3140000104904175,12.833999633789062,4.622000217437744,111.302001953125,4.914000034332275,18.54599952697754,8.736000061035156,11.868000030517578,NaN,NaN,NaN,NaN,22.465999603271484,29.763999938964844,37.64899826049805,18.048999786376953,0.028999999165534973,0.0,0.0,7.839000225067139
90,C,0,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12600000202655792,0.07800000160932541,24.48699951171875,14.824000358581543,0.23399999737739563,0.06800000369548798,26.649999618530273,75.22000122070312,0.23399999737739563,0.0,9.008999824523926,6.883999824523926,NaN,NaN,NaN,NaN,12.892000198364258,6.691999912261963,39.12799835205078,24.950000762939453,2.3239998817443848,0.0010000000474974513,0.0,8.256999969482422
91,M,0,3.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16699999570846558,22.55299949645996,0.03099999949336052,60.20100021362305,0.12099999934434891,8.444000244140625,0.04699999839067459,58.86899948120117,25.738000869750977,29.631000518798828,0.0,0.8289999961853027,NaN,NaN,NaN,NaN,56.933998107910156,42.32699966430664,6.414000034332275,6.894999980926514,0.11400000005960464,0.0,0.0,10.133000373840332
92,C,0,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.600000381469727,0.0020000000949949026,18.570999145507812,14.835000038146973,16.607999801635742,0.003000000026077032,28.72100067138672,17.10099983215332,0.15399999916553497,0.0,0.0010000000474974513,16.573999404907227,NaN,NaN,NaN,NaN,0.25699999928474426,3.634000062942505,0.7670000195503235,15.973999977111816,0.07400000095367432,0.0,0.0010000000474974513,15.258999824523926
93,C,1,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23100000619888306,6.329999923706055,1.0640000104904175,79.69999694824219,0.36899998784065247,22.503000259399414,4.955999851226807,107.52400207519531,18.777000427246094,30.708999633789062,14.854000091552734,57.6870002746582,NaN,NaN,NaN,NaN,8.680000305175781,25.16200065612793,56.11000061035156,74.07499694824219,8.920999526977539,4.5370001792907715,6.735000133514404,28.476999282836914
94,C,0,2.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.961000442504883,3.867000102996826,15.376999855041504,45.117000579833984,4.7170000076293945,0.04800000041723251,14.812000274658203,66.53500366210938,27.52400016784668,39.805999755859375,0.029999999329447746,11.111000061035156,NaN,NaN,NaN,NaN,61.12799835205078,45.053001403808594,5.1020002365112305,16.61400032043457,6.906000137329102,0.0,0.0,10.527999877929688
95,C,0,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12600000202655792,9.243000030517578,1.340000033378601,54.04800033569336,0.23399999737739563,7.636000156402588,7.210999965667725,73.1719970703125,0.27399998903274536,0.02500000037252903,2.247999906539917,36.90700149536133,NaN,NaN,NaN,NaN,0.23399999737739563,0.0010000000474974513,4.456999778747559,73.03099822998047,NaN,NaN,NaN,NaN
96,C,0,2.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.559000015258789,1.1260000467300415,27.809999465942383,33.375999450683594,12.852999687194824,0.1459999978542328,53.0359992980957,62.917999267578125,2.4260001182556152,4.232999801635742,25.527000427246094,15.692999839782715,NaN,NaN,NaN,NaN,2.4560000896453857,0.004000000189989805,69.31300354003906,17.618999481201172,0.12600000202655792,0.0020000000949949026,14.699999809265137,11.755000114440918
97,C,0,5.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3429999351501465,22.577999114990234,0.1720000058412552,52.78799819946289,0.39399999380111694,38.92599868774414,0.24899999797344208,100.85299682617188,0.15399999916553497,0.0,0.0,0.0989999994635582,NaN,NaN,NaN,NaN,3.7690000534057617,7.673999786376953,4.044000148773193,1.8960000276565552,0.06300000101327896,0.0,0.0,6.0289998054504395
98,C,1,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.779999732971191,0.02199999988079071,8.600000381469727,76.53199768066406,12.529000282287598,0.04500000178813934,4.553999900817871,99.69999694824219,0.39399999380111694,0.0,41.7400016784668,22.13599967956543,NaN,NaN,NaN,NaN,4.613999843597412,6.459000110626221,45.86199951171875,67.48400115966797,0.0689999982714653,0.0,0.0020000000949949026,31.17799949645996
99,C,0,2.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2290000021457672,6.89900016784668,12.020999908447266,58.53499984741211,0.39399999380111694,5.48199987411499,13.470999717712402,111.66000366210938,0.1889999955892563,14.979000091552734,0.0020000000949949026,1.5190000534057617,NaN,NaN,NaN,NaN,9.291999816894531,34.21799850463867,0.052000001072883606,20.125,NaN,NaN,NaN,NaN
100,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.496000289916992,0.01899999938905239,14.541999816894531,43.79100036621094,18.885000228881836,0.04600000008940697,12.956000328063965,101.46399688720703,7.656000137329102,11.373000144958496,0.0,0.21199999749660492,NaN,NaN,NaN,NaN,13.333999633789062,24.84600067138672,3.759999990463257,52.279998779296875,NaN,NaN,NaN,NaN
101,C,0,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.312999725341797,0.32899999618530273,12.5,37.82400131225586,4.728000164031982,2.619999885559082,14.628000259399414,52.0989990234375,2.444999933242798,0.0010000000474974513,22.091999053955078,29.834999084472656,NaN,NaN,NaN,NaN,2.819999933242798,20.68199920654297,34.40599822998047,66.28800201416016,7.031000137329102,14.869000434875488,0.0020000000949949026,28.780000686645508
102,C,1,2.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25699999928474426,16.714000701904297,0.18299999833106995,64.81800079345703,0.34299999475479126,8.376999855041504,0.1770000010728836,112.2249984741211,75.14700317382812,34.57400131225586,88.50800323486328,10.144000053405762,NaN,NaN,NaN,NaN,115.18099975585938,50.82699966430664,110.677001953125,26.764999389648438,0.06300000101327896,0.0,0.0020000000949949026,26.645000457763672
103,C,1,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25099998712539673,23.996000289916992,2.9730000495910645,78.74600219726562,0.3199999928474426,29.15399932861328,3.865999937057495,104.33799743652344,3.684999942779541,0.8090000152587891,0.0,6.118000030517578,NaN,NaN,NaN,NaN,6.236999988555908,7.646999835968018,8.508999824523926,12.987000465393066,2.8350000381469727,1.8960000276565552,0.0020000000949949026,13.555999755859375
104,C,0,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25699999928474426,34.36199951171875,2.5980000495910645,46.18199920654297,0.3779999911785126,46.98500061035156,3.7269999980926514,61.47800064086914,0.13699999451637268,0.0,0.0,1.6480000019073486,NaN,NaN,NaN,NaN,8.802000045776367,0.0010000000474974513,2.2699999809265137,8.105999946594238,6.86899995803833,0.0020000000949949026,0.0,6.879000186920166
105,C,0,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3389999866485596,0.15399999916553497,28.98699951171875,4.021999835968018,0.29499998688697815,2.25600004196167,0.0,0.5379999876022339,NaN,NaN,NaN,NaN,7.139999866485596,4.223999977111816,2.2699999809265137,5.178999900817871,6.853000164031982,0.0,0.0,2.375999927520752
106,C,0,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13099999725818634,0.40700000524520874,10.711000442504883,17.51799964904785,0.13699999451637268,0.07599999755620956,11.121999740600586,6.177000045776367,2.4019999504089355,29.089000701904297,0.07800000160932541,75.49700164794922,NaN,NaN,NaN,NaN,32.555999755859375,60.893001556396484,4.336999893188477,51.124000549316406,11.109000205993652,18.766000747680664,0.09200000017881393,34.36600112915039
107,C,0,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13699999451637268,22.974000930786133,4.624000072479248,24.290000915527344,0.14900000393390656,28.323999404907227,2.302999973297119,17.062000274658203,0.36000001430511475,24.652999877929688,2.253999948501587,59.172000885009766,0.050999999046325684,0.0,0.0,23.014999389648438,2.63100004196167,17.7549991607666,2.4119999408721924,55.74599838256836,0.14100000262260437,10.508000373840332,4.539000034332275,18.510000228881836
108,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20600000023841858,17.865999221801758,14.949999809265137,60.22800064086914,0.3490000069141388,20.499000549316406,20.554000854492188,132.91400146484375,32.209999084472656,0.004999999888241291,2.2720000743865967,45.486000061035156,NaN,NaN,NaN,NaN,55.611000061035156,8.980999946594238,41.81399917602539,68.99600219726562,0.05700000002980232,0.026000000536441803,8.713000297546387,21.114999771118164
109,M,1,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.376999855041504,0.0,0.03999999910593033,38.27799987792969,25.011999130249023,0.05700000002980232,0.008999999612569809,45.40599822998047,0.2460000067949295,6.370999813079834,0.0010000000474974513,4.35099983215332,NaN,NaN,NaN,NaN,1.8300000429153442,4.489999771118164,6.1570000648498535,22.642000198364258,0.07400000095367432,0.0,0.0010000000474974513,10.055000305175781
110,M,0,7.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11400000005960464,0.0,0.04399999976158142,39.38999938964844,0.12600000202655792,4.5320000648498535,0.07599999755620956,46.82400131225586,2.7339999675750732,0.11400000005960464,6.382999897003174,119.43000030517578,NaN,NaN,NaN,NaN,24.312999725341797,10.357999801635742,4.572999954223633,53.84700012207031,0.06300000101327896,0.07500000298023224,6.7270002365112305,19.329999923706055
111,C,0,2.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16599999368190765,0.0,4.446000099182129,62.92599868774414,0.4230000078678131,0.0,21.9689998626709,142.32200622558594,2.453000068664551,2.2679998874664307,2.2709999084472656,33.387001037597656,NaN,NaN,NaN,NaN,0.10899999737739563,8.588000297546387,0.06700000166893005,26.54800033569336,NaN,NaN,NaN,NaN
112,C,0,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22300000488758087,28.988000869750977,10.006999969482422,25.332000732421875,0.4000000059604645,52.527000427246094,22.37700080871582,40.01100158691406,0.296999990940094,0.0,0.0010000000474974513,37.63399887084961,NaN,NaN,NaN,NaN,4.677000045776367,2.265000104904175,2.253000020980835,14.661999702453613,0.0689999982714653,0.0,0.0020000000949949026,12.545000076293945
113,C,1,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1770000010728836,6.294000148773193,22.388999938964844,36.262001037597656,0.2800000011920929,22.673999786376953,26.56800079345703,72.55999755859375,2.375,2.2699999809265137,0.0020000000949949026,19.229999542236328,NaN,NaN,NaN,NaN,2.4549999237060547,5.175000190734863,1.4119999408721924,34.00299835205078,0.11999999731779099,6.795000076293945,0.003000000026077032,17.8799991607666
114,M,1,7.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10300000011920929,0.0,0.0020000000949949026,42.25299835205078,25.134000778198242,0.0,0.04899999871850014,75.09700012207031,NaN,NaN,NaN,NaN,55.9630012512207,6.590000152587891,1.2829999923706055,64.5780029296875,4.590000152587891,0.0,0.06800000369548798,25.80299949645996
