27 of 34 units, , , ,V4e044_00, ,V4e044_01, ,V4e046_00, ,V4e046_01, ,V4e047_00, ,V4e047_01, ,V4e047_02, ,V4e047_05, ,V4e047_06, ,V4e048_00, ,V4e048_04, ,V4e048_05, ,V4e048_06, ,V4e052_00, ,V4e052_01, ,V4e053_00, ,V4e054_00, ,V4e055_00, ,V4e057_00, ,MTe040_00, ,MTe042_00, ,MTe049_00, ,MTe049_02, ,MTe050_00, ,MTe050_01, ,MTe051_00, ,MTe051_01, 
trials,task,color,motion,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample
1328,C,2,7,3.64000010490417,27.4829998016357,2.22399997711182,14.4829998016357,47.265998840332,129.011993408203,16.7409992218018,67.3580017089844,111.515998840332,154.022003173828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.3229999542236,44.5470008850098,NaN,NaN,11.5719995498657,17.07200050354,12.4329996109009,7.98299980163574,45.3429985046387,112.119003295898,14.1859998703003,15.5559997558594,67.5469970703125,59.4150009155274,48.8019981384277,31.4179992675781,96.504997253418,41.943000793457,32.7000007629395,8.14099979400635,19.7770004272461,11.2309999465942,33.851001739502,27.0599994659424,10.8090000152588,80.4700012207031,3.49600005149841,9.80700016021729,202.621994018555,354.221008300781,NaN,NaN,25.1770000457764,155.533996582031,0,0.002000000094995
1329,C,6,6,14.5299997329712,6.99599981307983,0.090000003576279,0,20.0310001373291,160.839996337891,27.2959995269775,115.037002563477,145.651000976563,97.5550003051758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.2180004119873,44.9799995422363,NaN,NaN,16.2409992218018,24.7830009460449,NaN,NaN,48.9129981994629,57.7980003356934,11.5839996337891,22.3490009307861,45.2760009765625,42.5629997253418,20.5170001983643,25.1299991607666,51.7809982299805,38.5320014953613,62.2400016784668,23,20.2609996795654,12.081000328064,51.2550010681152,58.0709991455078,22.2469997406006,199.529998779297,2.24900007247925,38.8849983215332,276.980010986328,387.050994873047,5.69099998474121,7.94899988174439,64.1600036621094,243.886001586914,0.533999979496002,36.5779991149902
1330,M,3,4,12.6120004653931,43.0379981994629,0,0.045000001788139,42.2509994506836,127.075996398926,13.5419998168945,104.841003417969,110.069999694824,120.485000610352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.181999206543,53.9449996948242,NaN,NaN,22.6420001983643,19.1060009002686,NaN,NaN,50.2029991149902,89.734001159668,22.5629997253418,23.2950000762939,95.7959976196289,63.0810012817383,57.5289993286133,30.9979991912842,106.475997924805,56.0320014953613,28.8899993896484,84.8570022583008,27.9020004272461,3.89499998092651,46.5349998474121,28.8759994506836,35.4700012207031,167.559005737305,9.10400009155273,46.6080017089844,288.106994628906,387.156005859375,NaN,NaN,56.9710006713867,295.47900390625,12.5030002593994,18.7299995422363
1331,M,2,1,8.24100017547607,33.9480018615723,13.0389995574951,4.3289999961853,84.9420013427734,65.2129974365234,44.3699989318848,58.4099998474121,106.888000488281,93.2699966430664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.0820007324219,52.1100006103516,NaN,NaN,20.4109992980957,18.8439998626709,4.19299983978272,12.1590003967285,58.9119987487793,75.1309967041016,10.8950004577637,15.2430000305176,61.0190010070801,75.390998840332,52.8170013427734,29.7099990844727,68.9879989624023,96.7669982910156,27.0839996337891,48.5499992370606,28.4570007324219,19.5879993438721,58.9290008544922,68.5579986572266,19.673999786377,118.024002075195,NaN,NaN,352.085998535156,404.673004150391,NaN,NaN,78.2770004272461,182.968994140625,6.10099983215332,50.6580009460449
1332,M,7,2,6.46600008010864,7.71600008010864,2.24600005149841,0.043000001460314,51.7830009460449,128.667007446289,20.257999420166,104.124000549316,176.602996826172,109.823997497559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.9109992980957,70.4390029907227,NaN,NaN,7.67600011825562,14.871000289917,11.918999671936,15.7810001373291,88.7519989013672,74.286003112793,31.4750003814697,14.8889999389648,124.787002563477,90.4440002441406,60.2019996643066,25.0709991455078,104.166000366211,64.4010009765625,40.0870018005371,25.5960006713867,12.5209999084473,4.06199979782105,65.4769973754883,41.9949989318848,33.7729988098145,183.67399597168,2.07200002670288,57.1829986572266,393.269012451172,375.864013671875,NaN,NaN,41.0060005187988,283.419006347656,0.07599999755621,22.753999710083
1333,C,2,1,8.88099956512451,23.9489994049072,2.25699996948242,0,59.2789993286133,54.2910003662109,25.1259994506836,41.4220008850098,160.869003295898,143.246994018555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.3939990997314,16.7269992828369,NaN,NaN,17.2900009155273,18.0820007324219,9.27400016784668,4.11199998855591,26.3449993133545,73.681999206543,8.66300010681152,36.9970016479492,50.1049995422363,51.3079986572266,2.41700005531311,35.2680015563965,45.4560012817383,35.7680015563965,34.9459991455078,1.94200003147125,22.0779991149902,16.181999206543,30.0590000152588,17.07200050354,20.9650001525879,37.2270011901855,11.668999671936,0.003000000026077,275.7919921875,395.673004150391,NaN,NaN,59.5550003051758,192.95100402832,0.092000000178814,35.3639984130859
1334,M,2,7,4.2519998550415,19.6009998321533,0.027000000700355,15.9259996414185,33.1380004882813,112.045997619629,29.4330005645752,84.4280014038086,128.179992675781,105.917999267578,NaN,NaN,NaN,NaN,NaN,NaN,1.28100001811981,0.175999999046326,11.7229995727539,73.0790023803711,NaN,NaN,24.0259990692139,11.3319997787476,6.72800016403198,16.7320003509521,41.1139984130859,62.0050010681152,18.3120002746582,26.9060001373291,53.9930000305176,56.5270004272461,48.5120010375977,19.8090000152588,94.7610015869141,73.6449966430664,41.257999420166,11.3039999008179,21.7439994812012,12.5690002441406,56.7700004577637,49.242000579834,15.9680004119873,135.100997924805,NaN,NaN,279.139007568359,399.171997070312,NaN,NaN,72.3679962158203,178.630004882813,6.27099990844727,11.7760000228882
1335,C,7,1,50.6769981384277,15.8819999694824,12.0340003967285,1.13999998569489,108.611999511719,91.5009994506836,28.4899997711182,67.2109985351563,86.2360000610352,174.141998291016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.1759996414185,58.2820014953613,NaN,NaN,8.29800033569336,16.6569995880127,12.6840000152588,24.2029991149902,78.3850021362305,58.2309989929199,38.4290008544922,19.1679992675781,45.6399993896484,49.3079986572266,62.8610000610352,28.1830005645752,87.0260009765625,57.6220016479492,10.8470001220703,11.951000213623,22.05299949646,27.5009994506836,34.5040016174316,58.1119995117188,73.4909973144531,45.0929985046387,4.58500003814697,3.15400004386902,212.473999023437,389.287994384766,NaN,NaN,74.0609970092774,207.212005615234,4.25600004196167,27.9139995574951
1336,C,1,6,32.435001373291,44.1609992980957,18.9080009460449,13.6979999542236,76.5370025634766,182.871994018555,30.1760005950928,114.373001098633,114.245002746582,137.210006713867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.6490001678467,73.7819976806641,NaN,NaN,10.4270000457764,4.04099988937378,17.617000579834,23.4300003051758,38.5019989013672,122.90599822998,25.5370006561279,63.4819984436035,51.7080001831055,77.8050003051758,27.9389991760254,54.8030014038086,88.6279983520508,130.621994018555,35.2680015563965,39.0699996948242,15.4010000228882,15.0869998931885,57.1679992675781,105.196998596191,63.4420013427734,190.328002929688,10.5240001678467,35.0400009155273,269.148986816406,355.798004150391,10.9329996109009,0.07599999755621,105.504997253418,308.638000488281,7.11299991607666,25.3910007476807
1337,M,1,2,2.3989999294281,107.738998413086,0.020999999716878,50.609001159668,38.810001373291,149.304992675781,10.8660001754761,97.8580017089844,88.1500015258789,164.77099609375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.4680004119873,29.5970001220703,NaN,NaN,12.4049997329712,10.7740001678467,6.38100004196167,11.6379995346069,110.386001586914,112.384002685547,35.9339981079102,39.5309982299805,103.629997253418,169.09700012207,32.2900009155273,80.6679992675781,115.688003540039,103.305000305176,54.3600006103516,64.5830001831055,30.7089996337891,2.78999996185303,53.4910011291504,45.1459999084473,25.1520004272461,162,0.050000000745058,59.9669990539551,367.906005859375,394.747009277344,NaN,NaN,55.8619995117188,250.77099609375,2.30999994277954,38.9990005493164
1338,M,2,2,24.7859992980957,20.9899997711182,8.42300033569336,0.00899999961257,65.0989990234375,124.458999633789,36.0429992675781,85.4339981079102,116.350997924805,156.391006469727,NaN,NaN,NaN,NaN,NaN,NaN,1.76900005340576,4.32000017166138,21.5450000762939,65.7399978637695,NaN,NaN,24.9379997253418,10.8920001983643,20.556999206543,18.8050003051758,54.9199981689453,86.6100006103516,13.5989999771118,36.7709999084473,47.3230018615723,94.7750015258789,56.7569999694824,66.4120025634766,79.3379974365234,189.682006835938,24.9930000305176,46.8160018920898,29.4899997711182,19.1149997711182,63.0279998779297,62.5190010070801,81.7310028076172,181.408996582031,12.9320001602173,52.2369995117188,326.404998779297,370.639007568359,NaN,NaN,144.643005371094,231.897003173828,12.0780000686646,38.5349998474121
1339,C,1,1,42.1780014038086,47.0849990844727,12.3570003509521,15.1140003204346,98.9400024414062,45.3019981384277,16.9160003662109,62.7700004577637,121.258003234863,120.76000213623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.3969993591309,30.0510005950928,NaN,NaN,12.3489999771118,14.6129999160767,6.22800016403198,3.90799999237061,86.1959991455078,143.095001220703,14.9090003967285,27.951000213623,98.0250015258789,91.754997253418,36.351001739502,28.9029998779297,117.918998718262,93.9000015258789,34.4560012817383,36.1119995117187,6.26599979400635,20.0459995269775,50.1640014648438,38.6020011901855,106.567001342773,46.3540000915527,NaN,NaN,280.954986572266,383.153015136719,NaN,NaN,60.5379981994629,188.283996582031,10.0749998092651,38.6769981384277
1340,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1341,M,4,3,18.3700008392334,43.6080017089844,6.28200006484985,41.8959999084473,38.4669990539551,148.555999755859,19.67799949646,99.0309982299805,49.8810005187988,109.494003295898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.2229995727539,67.693000793457,NaN,NaN,19.2709999084473,24.7450008392334,18,7.83599996566772,71.7229995727539,113.622001647949,24.4340000152588,22.3990001678467,56.0810012817383,76.4850006103516,18.2779998779297,59.9160003662109,64.6220016479492,71.3130035400391,5.30399990081787,60.75,30.3099994659424,19.5240001678467,50.4720001220703,73.193000793457,14.8529996871948,173.242004394531,0.046000000089407,25.7940006256104,278.717010498047,388.346984863281,NaN,NaN,70.3899993896484,270.709014892578,12.375,27.8920001983643
1342,C,2,2,28.3549995422363,84.8860015869141,17.4599990844727,51.3549995422363,44.3310012817383,102.320999145508,9.53299999237061,82.3000030517578,83.9039993286133,104.571998596191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.7130002975464,16.9939994812012,NaN,NaN,12.210000038147,12.2080001831055,14.8079996109009,13.1009998321533,71.1699981689453,84.2119979858398,18.8390007019043,17.5939998626709,90.1549987792969,137.572998046875,17.7080001831055,70.7900009155273,66.5930023193359,149.582000732422,27.7350006103516,48.9280014038086,10.0270004272461,4.97200012207031,62.1339988708496,55.4029998779297,28.9419994354248,161.940002441406,6.67999982833862,46.1749992370605,282.830993652344,403.214996337891,10.9790000915527,7.87200021743774,66.4130020141602,230.63200378418,4.25400018692017,36.0110015869141
1343,M,6,2,11.5530004501343,19.5709991455078,0.003000000026077,0,45.5390014648438,118.279998779297,53.4910011291504,71.693000793457,97.2389984130859,171.339004516602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9220008850098,46.3219985961914,NaN,NaN,26.1669998168945,10.5640001296997,12.7239999771118,14.6680002212524,58.9160003662109,66.681999206543,4.18800020217896,25.503999710083,64.4560012817383,79.8690032958984,59.0730018615723,11.2399997711182,60.568000793457,71.4580001831055,56.9879989624023,69.6009979248047,30.9950008392334,7.77500009536743,74.8430023193359,59.9580001831055,43.0410003662109,168.313995361328,0.052999999374151,45.5950012207031,335.441009521484,343.93701171875,NaN,NaN,135.182998657227,254.537002563477,12.4040002822876,26.875
1344,M,1,7,26.1749992370605,36.4389991760254,6.65000009536743,35.3120002746582,65.1640014648438,183.787002563477,32.7369995117188,96.7770004272461,118.806999206543,185.093002319336,NaN,NaN,NaN,NaN,NaN,NaN,0.001000000047497,6.70800018310547,35.9090003967285,38.4729995727539,NaN,NaN,19.4389991760254,12.0319995880127,10.9060001373291,19.4580001831055,115.446998596191,117.593002319336,47.4329986572266,41.0940017700195,103.084999084473,82.2109985351563,63.2750015258789,67.3970031738281,67.2750015258789,96.4970016479492,30.5599994659424,26.5030002593994,30.5779991149902,20.0049991607666,54.7029991149902,41.3689994812012,69.2770004272461,102.494003295898,NaN,NaN,344.925994873047,399.722991943359,NaN,NaN,91.1809997558594,193.095001220703,22.9699993133545,12
1345,M,6,1,34.0699996948242,7.35500001907349,NaN,NaN,47.0909996032715,123.947998046875,50.2770004272461,75.2460021972656,108.759002685547,165.981002807617,NaN,NaN,NaN,NaN,NaN,NaN,4.4520001411438,7.46999979019165,17.621000289917,71.3830032348633,NaN,NaN,32.3680000305176,17.8959999084473,10.5100002288818,4.06599998474121,80.9990005493164,69.3300018310547,12.1490001678467,6.94500017166138,66.1080017089844,67.390998840332,41.2379989624023,17.2609996795654,38.7309989929199,92.463996887207,12.1960000991821,39.7980003356934,20.8449993133545,15.6429996490479,77.1719970703125,75.0869979858399,31.261999130249,63.117000579834,NaN,NaN,305.091003417969,361.121002197266,NaN,NaN,85.9499969482422,248.294998168945,6.25,29.6219997406006
1346,C,7,6,11.1359996795654,11.1239995956421,1.62100005149841,5.11399984359741,50.7330017089844,161.039001464844,17.2759990692139,112.541000366211,106.731002807617,137.25,NaN,NaN,NaN,NaN,NaN,NaN,2.24699997901916,11.6129999160767,19.2259998321533,67.5810012817383,NaN,NaN,14.3369998931885,23.4650001525879,2.26799988746643,11.0790004730225,41.2610015869141,50.6489982604981,4.50299978256226,22.503999710083,63.2099990844727,31.7369995117187,16.5799999237061,13.2119998931885,53.0229988098145,58.726001739502,37.2179985046387,6.2189998626709,20.7549991607666,9.62199974060059,51.6749992370606,60.2849998474121,27.4309997558594,173.503005981445,2.25,27.8150005340576,242.623001098633,386.407989501953,2.26500010490417,0.009999999776483,83.5149993896484,250.065002441406,6.29899978637695,25.8460006713867
1347,M,7,6,23.5650005340576,63.3600006103516,8.97700023651123,10.6700000762939,66.2910003662109,179.438995361328,49.5050010681152,106.28099822998,143.975997924805,118.23999786377,NaN,NaN,NaN,NaN,NaN,NaN,0.002000000094995,18.193000793457,26.4750003814697,52.4939994812012,NaN,NaN,30.6299991607666,25.80299949646,6.98600006103516,14.8540000915527,46.7919998168945,35.5730018615723,2.28999996185303,9.00500011444092,66.5329971313477,42.8650016784668,56.1160011291504,40.9790000915527,126.176002502441,97.5,60.6860008239746,20.9519996643066,29.8470001220703,11.5900001525879,71.9300003051758,69.6729965209961,27.4260005950928,179.964996337891,NaN,NaN,302.825988769531,354.768005371094,NaN,NaN,105.875,278.231994628906,0.094999998807907,26.0629997253418
1348,C,1,7,2.86100006103516,72.8690032958984,5.03399991989136,33.5839996337891,44.3030014038086,106.230003356934,20.4759998321533,72.6679992675781,111.954002380371,161.636993408203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.0599994659424,59.0589981079102,NaN,NaN,16.0049991607666,4.03399991989136,0.001000000047497,14.6409997940063,46.6940002441406,130.990005493164,13.2299995422363,40.8470001220703,79.3209991455078,107.925003051758,31.6569995880127,62.4049987792969,108.458000183105,63.3380012512207,32.3979988098145,11.8629999160767,17.0550003051758,16.4570007324219,43.0229988098145,57.9819984436035,20.3150005340576,70.0950012207031,NaN,NaN,212.688995361328,374.980010986328,NaN,NaN,38.6669998168945,173.901000976563,6.22399997711182,8.08100032806397
1349,C,2,1,16.7369995117188,26.1529998779297,2.33400011062622,0.07599999755621,44.7120018005371,123.661003112793,18.7749996185303,77.0289993286133,148.962005615234,179.699005126953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.6569995880127,58.0890007019043,NaN,NaN,8.23400020599365,7.77199983596802,17.5419998168945,9.98299980163574,18.3570003509521,143.388000488281,1.44599997997284,37.8269996643066,61.6520004272461,81.8679962158203,28.6840000152588,17.1860008239746,85.3470001220703,90.1780014038086,44.560001373291,22.4829998016357,16.4330005645752,18.943000793457,52.1809997558594,39.8600006103516,20.3460006713867,79.5169982910156,NaN,NaN,216.128005981445,401.436004638672,NaN,NaN,36.1860008239746,215.951995849609,0.130999997258186,25.8020000457764
1350,M,7,1,25.5520000457764,96.4879989624023,13.7110004425049,38.4640007019043,139.138000488281,150.628997802734,77.1070022583008,73.1699981689453,155.220993041992,123.769996643066,NaN,NaN,NaN,NaN,NaN,NaN,8.52700042724609,0.090000003576279,20.636999130249,52.2509994506836,NaN,NaN,19.1310005187988,16.3409996032715,15.0059995651245,21.1089992523193,38.0390014648437,57.9469985961914,8.20199966430664,15.1260004043579,63.1520004272461,54.0579986572266,32.4799995422363,43.0149993896484,97.4010009765625,123.102996826172,60.5960006713867,60.3819999694824,22.9009990692139,18.5669994354248,56.5480003356934,94.6709976196289,84.0879974365234,250.912002563477,NaN,NaN,347.558990478516,352.454986572266,NaN,NaN,174.820007324219,266.756988525391,14.3500003814697,54.3059997558594
1351,M,6,2,26.7329998016357,72.1009979248047,11.2200002670288,26.4720001220703,30.9529991149902,110.944999694824,16.5249996185303,77.6009979248047,71.3059997558594,154.625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.1089992523193,81.9489974975586,NaN,NaN,15.3950004577637,18.8600006103516,3.91899991035461,12.8190002441406,128.92399597168,83.629997253418,52.8120002746582,24.7280006408691,146.388000488281,104.50700378418,74.1910018920899,43.75,83.4240036010742,119.446998596191,15.91100025177,8.6569995880127,15.5270004272461,7.65500020980835,57.5019989013672,70.4869995117187,17.8419990539551,126.024002075195,0.056000001728535,50.9650001525879,347.941986083984,421.519012451172,NaN,NaN,116.853996276855,231.283004760742,20.1089992523193,47.7249984741211
1352,M,1,1,22.1410007476807,35.2519989013672,NaN,NaN,18.0779991149902,107.75700378418,15.9809999465942,60.5149993896484,99.0100021362305,122.684997558594,NaN,NaN,NaN,NaN,NaN,NaN,2.26999998092651,0.002000000094995,14.7159996032715,40.9140014648438,NaN,NaN,24.5520000457764,14.1859998703003,8.09500026702881,10.1899995803833,77.4800033569336,84.5139999389648,7.38199996948242,13.2650003433228,56.556999206543,64.495002746582,24.3419990539551,44.1710014343262,61.4379997253418,112.540000915527,29.4500007629395,73.088996887207,27.7199993133545,11.4200000762939,56.4029998779297,45.2249984741211,20.0160007476807,92.9599990844727,NaN,NaN,318.25,381.446990966797,0.999000012874603,2.35800004005432,47.5169982910156,280.222991943359,1.68299996852875,42.3339996337891
1353,M,2,7,12.7880001068115,69.0790023803711,17.1429996490479,29.7549991607666,88.6220016479492,117.918998718262,48.1640014648437,93.0670013427734,220.660995483398,165.147994995117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.851001739502,61.9199981689453,NaN,NaN,4.49900007247925,11.2889995574951,9.67899990081787,5.81400012969971,101.582000732422,71.0979995727539,25.6979999542236,28.867000579834,133.52099609375,48.8629989624023,51.9020004272461,34.4790000915527,56.2739982604981,67.0690002441406,14.548999786377,67.4980010986328,41.8650016784668,26.6000003814697,70.552001953125,55.4850006103516,52.851001739502,106.179000854492,NaN,NaN,302.682006835937,383.864013671875,10.3909997940063,0.071000002324581,89.0199966430664,198.544006347656,2.32200002670288,11.6920003890991
