26 of 43 units, , , ,V4e106_00, ,V4e106_05, ,V4e106_06, ,V4e107_00, ,V4e108_00, ,V4e109_00, ,V4e109_01, ,V4e110_00, ,V4e110_03, ,V4e111_00, ,V4e111_01, ,V4e118_00, ,V4e118_01, ,V4e119_00, ,V4e120_00, ,V4e120_01, ,V4e120_02, ,V4e120_04, ,V4e121_00, ,V4e122_00, ,V4e122_03, ,V4e123_00, ,MTe099_00, ,MTe101_00, ,MTe104_00, ,MTe105_00, 
trials,task,color,motion,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample
918,M,6.0,7.0,12.937999725341797,0.44600000977516174,NaN,NaN,NaN,NaN,18.36199951171875,7.88100004196167,19.400999069213867,30.201000213623047,80.8270034790039,62.83000183105469,NaN,NaN,172.8800048828125,112.99500274658203,NaN,NaN,32.36199951171875,33.09000015258789,NaN,NaN,NaN,NaN,NaN,NaN,33.393001556396484,38.6510009765625,24.490999221801758,23.67799949645996,29.523000717163086,24.15399932861328,NaN,NaN,NaN,NaN,NaN,NaN,30.395999908447266,28.28700065612793,NaN,NaN,20.659000396728516,17.665000915527344,6.309999942779541,7.827000141143799,NaN,NaN,NaN,NaN,8.522000312805176,25.562999725341797
919,M,2.0,1.0,30.065000534057617,17.691999435424805,NaN,NaN,NaN,NaN,4.916999816894531,28.006999969482422,25.454999923706055,9.524999618530273,40.38399887084961,52.292999267578125,NaN,NaN,70.04100036621094,112.24400329589844,NaN,NaN,46.52899932861328,25.332000732421875,NaN,NaN,NaN,NaN,NaN,NaN,27.566999435424805,34.79199981689453,24.3700008392334,36.077999114990234,18.246999740600586,33.9640007019043,NaN,NaN,NaN,NaN,NaN,NaN,20.641000747680664,8.869999885559082,NaN,NaN,12.817999839782715,28.735000610351562,9.394000053405762,6.048999786376953,NaN,NaN,2.924999952316284,12.928999900817871,3.8369998931884766,8.364999771118164
920,M,1.0,1.0,11.102999687194824,13.470999717712402,NaN,NaN,NaN,NaN,15.060999870300293,17.67300033569336,13.444999694824219,19.43400001525879,39.0099983215332,70.1709976196289,NaN,NaN,69.48600006103516,70.4010009765625,NaN,NaN,44.327999114990234,26.29599952697754,NaN,NaN,NaN,NaN,NaN,NaN,32.37300109863281,40.31999969482422,14.696999549865723,24.2810001373291,27.968000411987305,24.95199966430664,NaN,NaN,6.728000164031982,8.845999717712402,NaN,NaN,25.180999755859375,18.69700050354004,NaN,NaN,10.65999984741211,12.538999557495117,8.406000137329102,12.656999588012695,NaN,NaN,6.14900016784668,7.936999797821045,NaN,NaN
921,C,6.0,7.0,11.381999969482422,8.267999649047852,NaN,NaN,NaN,NaN,NaN,NaN,12.79699993133545,14.470999717712402,42.775001525878906,61.992000579833984,NaN,NaN,157.97799682617188,114.7020034790039,NaN,NaN,41.619998931884766,42.0369987487793,NaN,NaN,NaN,NaN,NaN,NaN,34.48500061035156,26.857999801635742,20.360000610351562,36.53900146484375,23.861000061035156,16.6560001373291,NaN,NaN,NaN,NaN,2.246999979019165,0.06599999964237213,23.11199951171875,18.78499984741211,NaN,NaN,11.64799976348877,30.753000259399414,8.593000411987305,11.13700008392334,NaN,NaN,13.836999893188477,11.020000457763672,NaN,NaN
922,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923,M,7.0,6.0,21.224000930786133,9.984999656677246,NaN,NaN,NaN,NaN,13.156999588012695,0.11100000143051147,22.16200065612793,19.892000198364258,74.41100311279297,81.97200012207031,NaN,NaN,132.2429962158203,122.66400146484375,NaN,NaN,38.847999572753906,42.52000045776367,NaN,NaN,NaN,NaN,NaN,NaN,30.222000122070312,32.8650016784668,14.027999877929688,20.69300079345703,28.27400016784668,33.54899978637695,NaN,NaN,13.229999542236328,0.09000000357627869,NaN,NaN,21.81100082397461,22.777999877929688,NaN,NaN,6.645999908447266,9.642000198364258,13.491000175476074,16.124000549316406,NaN,NaN,6.432000160217285,13.501999855041504,5.3979997634887695,8.420999526977539
924,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926,C,7.0,2.0,15.972999572753906,12.041999816894531,NaN,NaN,NaN,NaN,11.309000015258789,6.250999927520752,22.961999893188477,16.08300018310547,47.887001037597656,40.36600112915039,NaN,NaN,155.93899536132812,76.5459976196289,NaN,NaN,24.423999786376953,11.39799976348877,NaN,NaN,4.244999885559082,18.343000411987305,NaN,NaN,29.652999877929688,32.49700164794922,20.172000885009766,21.413999557495117,32.04800033569336,33.7130012512207,NaN,NaN,NaN,NaN,NaN,NaN,18.128000259399414,9.092000007629395,NaN,NaN,4.959000110626221,19.437999725341797,6.473999977111816,3.5390000343322754,NaN,NaN,9.895999908447266,16.91200065612793,6.769000053405762,17.038999557495117
927,M,6.0,2.0,12.557000160217285,0.17800000309944153,NaN,NaN,NaN,NaN,12.093999862670898,1.0019999742507935,19.007999420166016,4.048999786376953,93.9530029296875,76.27200317382812,NaN,NaN,67.20500183105469,81.84600067138672,NaN,NaN,33.020999908447266,38.89500045776367,NaN,NaN,8.468999862670898,9.465999603271484,NaN,NaN,30.607999801635742,23.92099952697754,24.511999130249023,41.94300079345703,24.101999282836914,15.538000106811523,NaN,NaN,NaN,NaN,NaN,NaN,32.04600143432617,14.559000015258789,NaN,NaN,20.16200065612793,14.225000381469727,NaN,NaN,NaN,NaN,4.546999931335449,14.822999954223633,4.09499979019165,15.005000114440918
928,M,1.0,2.0,21.950000762939453,14.440999984741211,NaN,NaN,NaN,NaN,3.999000072479248,15.220999717712402,19.781999588012695,23.899999618530273,45.625,86.13300323486328,NaN,NaN,83.67900085449219,89.01699829101562,NaN,NaN,31.959999084472656,44.65299987792969,NaN,NaN,NaN,NaN,NaN,NaN,30.406999588012695,36.17499923706055,28.822999954223633,20.70400047302246,23.2450008392334,27.15399932861328,NaN,NaN,NaN,NaN,NaN,NaN,31.87700080871582,10.48799991607666,NaN,NaN,18.445999145507812,10.930000305175781,2.2860000133514404,5.552000045776367,NaN,NaN,14.854000091552734,4.669000148773193,6.525000095367432,4.001999855041504
929,C,1.0,6.0,12.451000213623047,10.470999717712402,NaN,NaN,NaN,NaN,8.526000022888184,7.918000221252441,18.121000289916992,14.847999572753906,47.986000061035156,80.68699645996094,NaN,NaN,139.20700073242188,138.65899658203125,NaN,NaN,25.18000030517578,39.86800003051758,NaN,NaN,5.820000171661377,11.788999557495117,NaN,NaN,27.604000091552734,40.47100067138672,15.460000038146973,12.005999565124512,29.155000686645508,31.716999053955078,NaN,NaN,NaN,NaN,NaN,NaN,30.211999893188477,10.663999557495117,NaN,NaN,14.699999809265137,12.442999839782715,NaN,NaN,NaN,NaN,17.87700080871582,7.591000080108643,12.151000022888184,12.289999961853027
930,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
931,M,7.0,1.0,18.586000442504883,16.90399932861328,NaN,NaN,NaN,NaN,8.571999549865723,7.763000011444092,14.72599983215332,29.739999771118164,55.14799880981445,77.86000061035156,NaN,NaN,138.1020050048828,104.75900268554688,NaN,NaN,52.2130012512207,47.91899871826172,NaN,NaN,4.074999809265137,4.218999862670898,NaN,NaN,31.62700080871582,33.345001220703125,24.743999481201172,12.456000328063965,28.5310001373291,22.398000717163086,NaN,NaN,2.25,0.04500000178813934,4.103000164031982,0.22599999606609344,33.34199905395508,17.413000106811523,NaN,NaN,10.609999656677246,24.643999099731445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
932,M,2.0,7.0,43.5369987487793,19.964000701904297,NaN,NaN,NaN,NaN,15.515999794006348,11.510000228881836,27.170000076293945,20.268999099731445,72.78099822998047,89.46099853515625,NaN,NaN,85.16500091552734,120.29199981689453,NaN,NaN,40.43299865722656,77.01499938964844,NaN,NaN,7.5920000076293945,0.04500000178813934,NaN,NaN,37.7599983215332,31.825000762939453,34.2130012512207,9.255999565124512,29.099000930786133,29.68199920654297,NaN,NaN,4.314000129699707,8.064000129699707,16.725000381469727,4.105999946594238,24.038999557495117,16.804000854492188,NaN,NaN,17.874000549316406,7.440999984741211,8.468000411987305,10.892999649047852,NaN,NaN,3.0369999408721924,8.03600025177002,10.98900032043457,4.056000232696533
933,C,6.0,6.0,43.97800064086914,8.28499984741211,NaN,NaN,NaN,NaN,10.142000198364258,3.0940001010894775,23.52199935913086,16.719999313354492,70.4209976196289,59.94200134277344,NaN,NaN,146.04299926757812,126.56400299072266,NaN,NaN,60.46200180053711,20.96500015258789,NaN,NaN,8.619000434875488,7.349999904632568,NaN,NaN,30.475000381469727,32.7760009765625,18.86199951171875,18.283000946044922,27.483999252319336,24.072999954223633,NaN,NaN,NaN,NaN,NaN,NaN,32.11000061035156,10.498000144958496,NaN,NaN,20.37299919128418,19.0939998626709,2.566999912261963,5.039000034332275,NaN,NaN,NaN,NaN,NaN,NaN
934,C,2.0,2.0,6.74399995803833,11.04699993133545,NaN,NaN,NaN,NaN,8.560999870300293,12.9399995803833,14.477999687194824,15.652999877929688,48.07500076293945,61.97600173950195,NaN,NaN,104.25900268554688,97.18099975585938,NaN,NaN,33.52399826049805,42.470001220703125,NaN,NaN,NaN,NaN,NaN,NaN,28.71500015258789,33.308998107910156,17.815000534057617,21.684999465942383,30.801000595092773,31.825000762939453,NaN,NaN,NaN,NaN,NaN,NaN,25.618999481201172,16.07699966430664,NaN,NaN,18.326000213623047,0.0020000000949949026,7.004000186920166,13.267000198364258,NaN,NaN,NaN,NaN,NaN,NaN
935,C,1.0,2.0,13.12600040435791,5.428999900817871,NaN,NaN,NaN,NaN,10.079999923706055,11.0600004196167,26.22599983215332,7.704999923706055,67.93499755859375,84.927001953125,NaN,NaN,128.31700134277344,96.23899841308594,NaN,NaN,48.0629997253418,38.939998626708984,NaN,NaN,6.4019999504089355,14.793000221252441,NaN,NaN,36.0,33.48099899291992,57.137001037597656,21.649999618530273,0.01899999938905239,23.993999481201172,NaN,NaN,NaN,NaN,NaN,NaN,32.81100082397461,27.94499969482422,NaN,NaN,5.031000137329102,24.410999298095703,7.560999870300293,7.923999786376953,NaN,NaN,NaN,NaN,14.355999946594238,6.085999965667725
936,C,1.0,7.0,18.795000076293945,34.981998443603516,NaN,NaN,NaN,NaN,8.279999732971191,14.604000091552734,22.051000595092773,11.621999740600586,77.61199951171875,84.76300048828125,NaN,NaN,173.62600708007812,125.87200164794922,NaN,NaN,18.6560001373291,65.29100036621094,NaN,NaN,NaN,NaN,NaN,NaN,34.86800003051758,32.47999954223633,20.402999877929688,55.566001892089844,22.34000015258789,15.687999725341797,NaN,NaN,NaN,NaN,NaN,NaN,17.590999603271484,14.833999633789062,NaN,NaN,9.098999977111816,10.362000465393066,NaN,NaN,NaN,NaN,7.828999996185303,5.131999969482422,12.690999984741211,15.413999557495117
937,C,6.0,1.0,26.259000778198242,16.784000396728516,NaN,NaN,NaN,NaN,4.474999904632568,7.7179999351501465,12.666999816894531,30.32900047302246,44.106998443603516,89.07499694824219,NaN,NaN,138.30599975585938,106.34100341796875,NaN,NaN,23.332000732421875,39.73500061035156,NaN,NaN,NaN,NaN,NaN,NaN,29.69499969482422,37.31100082397461,13.970999717712402,37.696998596191406,24.82200050354004,22.881000518798828,NaN,NaN,NaN,NaN,NaN,NaN,20.174999237060547,30.264999389648438,NaN,NaN,11.631999969482422,18.725000381469727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
938,M,7.0,7.0,10.515999794006348,26.739999771118164,NaN,NaN,NaN,NaN,5.020999908447266,17.923999786376953,16.722000122070312,16.562000274658203,75.58799743652344,105.1729965209961,NaN,NaN,147.0260009765625,101.25399780273438,NaN,NaN,30.17099952697754,79.83699798583984,NaN,NaN,NaN,NaN,NaN,NaN,29.17799949645996,36.888999938964844,20.04800033569336,35.15299987792969,29.895999908447266,27.02199935913086,NaN,NaN,NaN,NaN,NaN,NaN,26.375999450683594,33.61199951171875,NaN,NaN,13.96399974822998,14.980999946594238,6.343999862670898,4.418000221252441,NaN,NaN,10.279999732971191,10.95300006866455,7.159999847412109,17.476999282836914
939,M,7.0,7.0,25.179000854492188,22.89900016784668,NaN,NaN,NaN,NaN,8.779999732971191,12.788999557495117,27.52199935913086,16.174999237060547,54.499000549316406,90.50900268554688,NaN,NaN,85.5459976196289,73.60099792480469,NaN,NaN,42.0620002746582,53.645999908447266,NaN,NaN,8.564000129699707,8.050000190734863,NaN,NaN,37.507999420166016,33.09299850463867,27.250999450683594,19.854999542236328,20.965999603271484,27.166000366210938,NaN,NaN,NaN,NaN,6.638000011444092,11.458000183105469,22.451000213623047,32.42499923706055,NaN,NaN,12.668999671936035,0.0430000014603138,NaN,NaN,NaN,NaN,2.615999937057495,20.860000610351562,6.59499979019165,10.59000015258789
940,C,6.0,1.0,27.634000778198242,7.548999786376953,NaN,NaN,NaN,NaN,6.771999835968018,21.753000259399414,16.097999572753906,19.27899932861328,52.231998443603516,53.23699951171875,NaN,NaN,140.05599975585938,83.78800201416016,NaN,NaN,31.25200080871582,36.970001220703125,NaN,NaN,3.51200008392334,8.652999877929688,NaN,NaN,27.832000732421875,36.731998443603516,23.211999893188477,37.270999908447266,19.871999740600586,22.863000869750977,NaN,NaN,NaN,NaN,NaN,NaN,19.70400047302246,46.012001037597656,NaN,NaN,14.196999549865723,12.994999885559082,2.2709999084472656,0.04500000178813934,NaN,NaN,10.720000267028809,14.70300006866455,1.6299999952316284,11.342000007629395
941,M,1.0,7.0,13.45199966430664,9.347999572753906,NaN,NaN,0.023000000044703484,0.0,26.0049991607666,7.453000068664551,16.70400047302246,29.988000869750977,64.87899780273438,68.80899810791016,NaN,NaN,87.1780014038086,176.697998046875,NaN,NaN,35.61399841308594,46.95899963378906,NaN,NaN,NaN,NaN,NaN,NaN,36.95000076293945,36.47600173950195,19.04800033569336,6.783999919891357,21.753000259399414,24.8439998626709,NaN,NaN,NaN,NaN,NaN,NaN,23.739999771118164,9.83899974822998,NaN,NaN,17.440000534057617,10.791999816894531,4.336999893188477,5.931000232696533,NaN,NaN,8.628000259399414,4.065999984741211,7.866000175476074,17.466999053955078
942,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943,C,7.0,1.0,16.184999465942383,12.869000434875488,NaN,NaN,NaN,NaN,14.081999778747559,10.32699966430664,18.834999084472656,32.58599853515625,88.90299987792969,87.29100036621094,NaN,NaN,140.04100036621094,134.43099975585938,NaN,NaN,37.334999084472656,66.16000366210938,NaN,NaN,NaN,NaN,NaN,NaN,31.072999954223633,34.53499984741211,19.929000854492188,27.288000106811523,24.142000198364258,26.020000457763672,NaN,NaN,NaN,NaN,NaN,NaN,25.70599937438965,27.871999740600586,NaN,NaN,20.198999404907227,21.840999603271484,6.550000190734863,10.32800006866455,NaN,NaN,NaN,NaN,4.984000205993652,15.272000312805176
944,C,6.0,2.0,6.994999885559082,15.979999542236328,NaN,NaN,NaN,NaN,6.065999984741211,8.126999855041504,30.208999633789062,27.663000106811523,65.5719985961914,65.36399841308594,NaN,NaN,116.1969985961914,72.93299865722656,NaN,NaN,50.47100067138672,34.347999572753906,NaN,NaN,NaN,NaN,NaN,NaN,34.165000915527344,31.871999740600586,18.488000869750977,28.812000274658203,32.54800033569336,23.358999252319336,NaN,NaN,NaN,NaN,NaN,NaN,20.405000686645508,14.579000473022461,NaN,NaN,15.468999862670898,7.363999843597412,8.633000373840332,2.687999963760376,NaN,NaN,NaN,NaN,10.319999694824219,8.543999671936035
945,C,4.0,4.0,17.910999298095703,12.46399974822998,NaN,NaN,0.0,0.0,4.515999794006348,16.351999282836914,18.72599983215332,14.300000190734863,65.01499938964844,69.1510009765625,NaN,NaN,113.09500122070312,105.30899810791016,NaN,NaN,19.447999954223633,40.94499969482422,NaN,NaN,NaN,NaN,NaN,NaN,34.33700180053711,47.323001861572266,20.66900062561035,17.270000457763672,23.312999725341797,26.277000427246094,NaN,NaN,NaN,NaN,NaN,NaN,19.795000076293945,18.336000442504883,NaN,NaN,17.12299919128418,19.450000762939453,9.428999900817871,4.050000190734863,NaN,NaN,NaN,NaN,NaN,NaN
946,C,2.0,2.0,16.4950008392334,21.058000564575195,NaN,NaN,NaN,NaN,10.588000297546387,14.666999816894531,25.323999404907227,33.52899932861328,58.737998962402344,54.59000015258789,NaN,NaN,144.21800231933594,55.303001403808594,NaN,NaN,17.607999801635742,48.349998474121094,NaN,NaN,NaN,NaN,NaN,NaN,36.09700012207031,33.130001068115234,19.115999221801758,39.88100051879883,32.39799880981445,28.96500015258789,NaN,NaN,NaN,NaN,NaN,NaN,31.132999420166016,32.08300018310547,NaN,NaN,17.26799964904785,33.540000915527344,3.9019999504089355,12.46399974822998,NaN,NaN,0.2720000147819519,17.339000701904297,8.706000328063965,1.0839999914169312
947,C,6.0,6.0,20.452999114990234,19.604000091552734,NaN,NaN,NaN,NaN,11.152000427246094,3.871000051498413,10.961999893188477,28.53700065612793,53.10200119018555,67.48799896240234,NaN,NaN,124.66300201416016,135.0659942626953,NaN,NaN,22.249000549316406,22.55699920654297,NaN,NaN,NaN,NaN,NaN,NaN,33.737998962402344,34.23099899291992,34.37799835205078,18.773000717163086,18.9060001373291,19.094999313354492,NaN,NaN,NaN,NaN,NaN,NaN,27.18899917602539,6.163000106811523,NaN,NaN,18.332000732421875,17.82900047302246,0.023000000044703484,4.010000228881836,NaN,NaN,10.302000045776367,7.98799991607666,0.032999999821186066,11.11299991607666
948,C,4.0,5.0,22.77899932861328,13.559000015258789,NaN,NaN,NaN,NaN,10.42199993133545,11.168999671936035,26.441999435424805,28.333999633789062,76.09300231933594,88.17500305175781,NaN,NaN,139.4810028076172,153.3820037841797,NaN,NaN,16.045000076293945,27.332000732421875,NaN,NaN,NaN,NaN,NaN,NaN,31.01300048828125,44.34299850463867,15.364999771118164,30.770000457763672,31.447999954223633,32.43299865722656,NaN,NaN,NaN,NaN,NaN,NaN,15.565999984741211,19.211999893188477,NaN,NaN,22.94499969482422,22.384000778198242,6.3429999351501465,0.0,NaN,NaN,4.265999794006348,25.44300079345703,NaN,NaN
949,M,6.0,2.0,20.139999389648438,17.20599937438965,NaN,NaN,NaN,NaN,6.626999855041504,24.999000549316406,27.719999313354492,18.14900016784668,47.137001037597656,69.97599792480469,NaN,NaN,75.58499908447266,76.29900360107422,NaN,NaN,34.98400115966797,37.19900131225586,NaN,NaN,NaN,NaN,NaN,NaN,32.7760009765625,38.18000030517578,26.486000061035156,24.23900032043457,22.993999481201172,17.07900047302246,NaN,NaN,NaN,NaN,NaN,NaN,11.869999885559082,28.424999237060547,NaN,NaN,14.71399974822998,13.65999984741211,4.4670000076293945,7.829999923706055,NaN,NaN,14.321000099182129,19.816999435424805,5.960000038146973,15.62399959564209
950,M,6.0,1.0,19.6200008392334,11.35200023651123,NaN,NaN,NaN,NaN,18.464000701904297,6.410999774932861,23.076000213623047,15.949999809265137,69.5510025024414,66.99299621582031,NaN,NaN,130.43899536132812,98.67900085449219,NaN,NaN,33.31399917602539,39.452999114990234,NaN,NaN,6.520999908447266,9.04800033569336,NaN,NaN,34.970001220703125,31.297000885009766,26.167999267578125,16.35099983215332,29.094999313354492,28.1299991607666,NaN,NaN,NaN,NaN,NaN,NaN,18.503999710083008,11.687000274658203,NaN,NaN,7.9720001220703125,11.321000099182129,2.2980000972747803,11.071000099182129,NaN,NaN,11.229000091552734,15.347999572753906,NaN,NaN
951,C,3.0,4.0,13.095999717712402,13.402999877929688,NaN,NaN,NaN,NaN,17.708999633789062,15.246000289916992,28.048999786376953,31.069000244140625,80.66699981689453,97.41999816894531,NaN,NaN,180.48500061035156,93.7509994506836,NaN,NaN,39.58100128173828,42.319000244140625,NaN,NaN,NaN,NaN,NaN,NaN,33.09199905395508,32.87900161743164,23.479000091552734,7.491000175476074,34.9640007019043,28.841999053955078,NaN,NaN,NaN,NaN,6.251999855041504,15.62399959564209,37.19200134277344,22.573999404907227,NaN,NaN,21.04599952697754,26.89299964904785,0.004000000189989805,4.757999897003174,NaN,NaN,5.48199987411499,12.545999526977539,NaN,NaN
952,C,1.0,1.0,12.887999534606934,21.753999710083008,NaN,NaN,NaN,NaN,12.286999702453613,19.993000030517578,19.760000228881836,15.836999893188477,30.27400016784668,85.06400299072266,NaN,NaN,147.71099853515625,104.63800048828125,NaN,NaN,18.895000457763672,61.20199966430664,NaN,NaN,NaN,NaN,NaN,NaN,35.16299819946289,36.94300079345703,25.875,38.40299987792969,28.641000747680664,27.37299919128418,NaN,NaN,11.069999694824219,12.343999862670898,NaN,NaN,24.326000213623047,36.74599838256836,NaN,NaN,23.003999710083008,28.533000946044922,9.354000091552734,0.07599999755620956,NaN,NaN,6.50600004196167,3.9679999351501465,12.668000221252441,10.88599967956543
953,M,2.0,2.0,11.435999870300293,17.190000534057617,NaN,NaN,NaN,NaN,12.310999870300293,7.065999984741211,21.440000534057617,20.940000534057617,66.36599731445312,65.41699981689453,NaN,NaN,108.89700317382812,140.45700073242188,NaN,NaN,24.305999755859375,37.571998596191406,NaN,NaN,2.2850000858306885,6.651000022888184,NaN,NaN,36.904998779296875,43.808998107910156,27.90399932861328,39.084999084472656,25.204999923706055,22.570999145507812,NaN,NaN,NaN,NaN,NaN,NaN,28.739999771118164,30.479000091552734,NaN,NaN,16.017000198364258,12.406000137329102,8.652000427246094,11.588000297546387,NaN,NaN,11.324000358581543,15.541999816894531,NaN,NaN
954,C,7.0,6.0,28.160999298095703,10.513999938964844,NaN,NaN,NaN,NaN,12.675000190734863,3.1760001182556152,13.859000205993652,13.21399974822998,59.805999755859375,66.72699737548828,NaN,NaN,98.62899780273438,184.47300720214844,NaN,NaN,31.709999084472656,36.75699996948242,NaN,NaN,NaN,NaN,NaN,NaN,35.38199996948242,25.540000915527344,15.236000061035156,21.69300079345703,26.832000732421875,25.763999938964844,NaN,NaN,NaN,NaN,NaN,NaN,18.402000427246094,14.842000007629395,NaN,NaN,21.288000106811523,8.255000114440918,0.503000020980835,0.04500000178813934,NaN,NaN,1.6059999465942383,14.350000381469727,NaN,NaN
955,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
956,M,1.0,2.0,6.28000020980835,17.496000289916992,NaN,NaN,NaN,NaN,6.660999774932861,8.423999786376953,19.832000732421875,31.493000030517578,63.65800094604492,70.2959976196289,NaN,NaN,146.1909942626953,156.86900329589844,NaN,NaN,46.73899841308594,25.826000213623047,NaN,NaN,NaN,NaN,NaN,NaN,33.8129997253418,29.361000061035156,26.7810001373291,14.720000267028809,26.257999420166016,33.33700180053711,NaN,NaN,4.520999908447266,5.942999839782715,NaN,NaN,24.5049991607666,50.18199920654297,NaN,NaN,19.118999481201172,21.639999389648438,2.6470000743865967,3.993000030517578,NaN,NaN,12.60200023651123,7.335000038146973,11.60099983215332,6.659999847412109
957,C,2.0,6.0,20.233999252319336,18.80900001525879,NaN,NaN,NaN,NaN,11.140999794006348,0.04899999871850014,15.940999984741211,28.260000228881836,34.74300003051758,83.4020004272461,NaN,NaN,162.3699951171875,142.17999267578125,NaN,NaN,37.42900085449219,47.689998626708984,NaN,NaN,NaN,NaN,NaN,NaN,29.844999313354492,39.9739990234375,23.82699966430664,34.78799819946289,18.722999572753906,27.552000045776367,NaN,NaN,NaN,NaN,NaN,NaN,31.742000579833984,23.28700065612793,NaN,NaN,15.930000305175781,19.93199920654297,NaN,NaN,NaN,NaN,13.678999900817871,12.614999771118164,NaN,NaN
