33 of 36 units, , , , ,V4e040_00, , , ,V4e040_01, , , ,V4e041_00, , , ,V4e042_00, , , ,V4e045_00, , , ,V4e045_01, , , ,V4e045_02, , , ,V4e045_03, , , ,V4e047_00, , , ,V4e047_01, , , ,V4e048_00, , , ,V4e048_01, , , ,V4e052_00, , , ,V4e053_00, , , ,V4e054_00, , , ,V4e055_00, , , ,V4e056_00, , , ,V4e056_01, , , ,V4e056_02, , , ,V4e056_03, , , ,V4e057_00, , , ,V4e057_01, , , ,MTe034_00, , , ,MTe035_00, , , ,MTe036_00, , , ,MTe036_01, , , ,MTe036_02, , , ,MTe037_00, , , ,MTe038_00, , , ,MTe039_00, , , ,MTe049_00, , , ,MTe050_00, , , ,MTe051_00, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
11,C,1,1.0,7.0,NaN,NaN,NaN,NaN,0.19300000369548798,18.30900001525879,10.081000328063965,20.96299934387207,10.715999603271484,9.845999717712402,5.060999870300293,6.7270002365112305,NaN,NaN,NaN,NaN,33.13800048828125,76.98400115966797,43.457000732421875,52.43000030517578,NaN,NaN,NaN,NaN,8.53499984741211,37.10599899291992,9.67300033569336,7.659999847412109,7.953999996185303,24.437000274658203,10.880000114440918,11.038000106811523,81.95600128173828,57.42599868774414,97.57499694824219,99.97200012207031,0.13199999928474426,33.02000045776367,7.453000068664551,12.586999893188477,55.13800048828125,129.48899841308594,74.5780029296875,146.26100158691406,NaN,NaN,NaN,NaN,14.592000007629395,0.05000000074505806,3.434000015258789,21.187000274658203,18.474000930786133,40.88399887084961,39.95500183105469,67.79199981689453,10.428999900817871,11.592000007629395,7.9029998779296875,27.96500015258789,140.55999755859375,47.9640007019043,45.84400177001953,169.09800720214844,21.716999053955078,34.875999450683594,38.525001525878906,36.270999908447266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.389999866485596,2.2920000553131104,12.468999862670898,15.937999725341797,42.06800079345703,42.16899871826172,24.968000411987305,87.46800231933594,NaN,NaN,NaN,NaN,62.4370002746582,71.18000030517578,96.91500091552734,135.48599243164062,154.78700256347656,190.48399353027344,115.46299743652344,291.8840026855469,126.54199981689453,143.21400451660156,126.35900115966797,165.62600708007812,20.743000030517578,10.177000045776367,4.974999904632568,44.86000061035156,4.1519999504089355,10.182999610900879,2.9709999561309814,2.8910000324249268,4.3470001220703125,14.244000434875488,8.670000076293945,39.98899841308594,87.6729965209961,99.66899871826172,79.375,77.81199645996094,27.253000259399414,33.72999954223633,47.917999267578125,78.20099639892578,6.553999900817871,8.234000205993652,5.431000232696533,37.57500076293945,10.538000106811523,11.005999565124512,18.190000534057617,37.430999755859375,15.03499984741211,40.86800003051758,51.09400177001953,92.3489990234375
12,M,1,6.0,7.0,NaN,NaN,NaN,NaN,10.664999961853027,0.012000000104308128,6.735000133514404,16.760000228881836,2.615000009536743,13.291999816894531,8.491000175476074,7.439000129699707,NaN,NaN,NaN,NaN,21.38800048828125,35.63600158691406,71.93699645996094,120.85800170898438,NaN,NaN,NaN,NaN,4.605000019073486,8.470999717712402,19.732999801635742,16.285999298095703,6.843999862670898,2.2709999084472656,4.491000175476074,29.95800018310547,38.632999420166016,45.82899856567383,92.55899810791016,144.4969940185547,NaN,NaN,NaN,NaN,42.61199951171875,73.10399627685547,114.95899963378906,140.66299438476562,NaN,NaN,NaN,NaN,4.797999858856201,5.656000137329102,5.281000137329102,11.180000305175781,16.145000457763672,23.849000930786133,33.323001861572266,65.73200225830078,12.253000259399414,18.868999481201172,15.708000183105469,23.31399917602539,31.774999618530273,90.6240005493164,57.41699981689453,145.31100463867188,18.05900001525879,21.547000885009766,37.17900085449219,72.70700073242188,2.296999931335449,0.024000000208616257,0.15000000596046448,20.645000457763672,NaN,NaN,NaN,NaN,0.12600000202655792,0.0,0.28999999165534973,48.564998626708984,23.929000854492188,42.2140007019043,59.57899856567383,90.86900329589844,NaN,NaN,NaN,NaN,72.17900085449219,90.16100311279297,62.09299850463867,123.98200225830078,73.95600128173828,152.427001953125,99.60099792480469,289.9930114746094,144.76400756835938,117.95099639892578,92.88700103759766,182.66099548339844,24.454999923706055,9.232000350952148,13.88599967956543,14.793999671936035,18.499000549316406,3.502000093460083,21.39900016784668,25.076000213623047,16.43400001525879,14.597000122070312,6.693999767303467,38.8489990234375,86.11399841308594,57.73400115966797,62.40599822998047,78.47699737548828,31.277999877929688,39.38800048828125,51.42399978637695,62.7760009765625,4.552999973297119,15.319000244140625,14.751999855041504,13.319999694824219,9.940999984741211,12.232999801635742,12.53600025177002,41.7599983215332,70.61000061035156,49.112998962402344,48.1510009765625,78.70099639892578
13,M,1,1.0,6.0,NaN,NaN,NaN,NaN,0.11500000208616257,6.59499979019165,16.388999938964844,9.357999801635742,4.302000045776367,6.501999855041504,2.2209999561309814,8.229000091552734,NaN,NaN,NaN,NaN,33.64699935913086,38.731998443603516,75.06999969482422,78.27100372314453,NaN,NaN,NaN,NaN,10.89900016784668,15.27299976348877,7.383999824523926,7.802999973297119,2.1659998893737793,2.2939999103546143,4.4710001945495605,3.700000047683716,38.915000915527344,54.25600051879883,72.07099914550781,116.36900329589844,NaN,NaN,NaN,NaN,56.428001403808594,78.66899871826172,127.78900146484375,225.57899475097656,NaN,NaN,NaN,NaN,8.496000289916992,6.4720001220703125,16.20400047302246,13.588000297546387,37.32600021362305,27.05900001525879,50.58300018310547,70.73899841308594,9.798999786376953,8.385000228881836,23.660999298095703,34.20500183105469,42.74800109863281,41.821998596191406,182.44700622558594,97.04399871826172,37.70399856567383,17.099000930786133,26.482999801635742,42.37200164794922,6.640999794006348,0.027000000700354576,16.518999099731445,11.121000289916992,NaN,NaN,NaN,NaN,2.4489998817443848,2.244999885559082,16.357999801635742,22.420000076293945,50.95399856567383,36.71200180053711,85.37200164794922,82.60199737548828,NaN,NaN,NaN,NaN,81.21600341796875,74.25599670410156,63.196998596191406,178.0659942626953,102.75599670410156,137.28900146484375,72.24299621582031,221.7429962158203,129.9080047607422,127.1709976196289,75.39900207519531,134.3260040283203,16.4060001373291,20.878000259399414,6.613999843597412,14.307999610900879,10.694000244140625,14.482000350952148,8.567000389099121,29.229000091552734,12.822999954223633,18.900999069213867,10.968999862670898,31.399999618530273,70.00800323486328,50.0369987487793,45.10300064086914,84.8550033569336,25.562999725341797,28.44499969482422,26.167999267578125,59.698001861572266,16.663999557495117,16.579999923706055,6.718999862670898,15.329000473022461,6.817999839782715,16.660999298095703,23.89900016784668,15.687000274658203,26.95199966430664,52.03499984741211,30.91200065612793,92.48899841308594
14,M,1,1.0,7.0,4.488999843597412,0.10999999940395355,4.244999885559082,0.0010000000474974513,0.0860000029206276,2.2699999809265137,4.761000156402588,13.373000144958496,17.64900016784668,0.640999972820282,6.607999801635742,3.990000009536743,NaN,NaN,NaN,NaN,19.60300064086914,34.86399841308594,14.258999824523926,44.797000885009766,NaN,NaN,NaN,NaN,4.603000164031982,8.36299991607666,0.0,0.05999999865889549,0.04600000008940697,0.0,2.244999885559082,5.031000137329102,41.21799850463867,63.30099868774414,39.16999816894531,63.2599983215332,NaN,NaN,NaN,NaN,63.516998291015625,87.80599975585938,95.30899810791016,174.88600158691406,NaN,NaN,NaN,NaN,6.830999851226807,11.493000030517578,1.1640000343322754,4.914999961853027,37.52899932861328,48.24700164794922,23.09000015258789,72.1240005493164,7.502999782562256,16.08799934387207,5.252999782562256,35.845001220703125,39.59600067138672,69.07499694824219,18.44099998474121,118.42400360107422,18.143999099731445,26.333999633789062,29.687999725341797,25.433000564575195,3.861999988555908,1.5920000076293945,3.4800000190734863,6.966000080108643,NaN,NaN,NaN,NaN,4.394999980926514,6.34499979019165,6.328000068664551,17.099000930786133,70.58699798583984,52.816001892089844,32.25400161743164,90.40299987792969,2.306999921798706,0.0010000000474974513,4.5289998054504395,0.003000000026077032,40.858001708984375,99.91000366210938,80.10199737548828,105.25,97.98699951171875,156.3730010986328,94.16600036621094,353.3299865722656,111.74099731445312,157.67999267578125,151.85400390625,156.83399963378906,2.253000020980835,16.489999771118164,15.079999923706055,31.04400062561035,6.925000190734863,2.2760000228881836,10.428000450134277,3.4609999656677246,8.597000122070312,10.894000053405762,23.5939998626709,27.833999633789062,108.92500305175781,67.59500122070312,64.24400329589844,111.71600341796875,56.56399917602539,45.290000915527344,26.68600082397461,82.68900299072266,8.501999855041504,34.50899887084961,16.400999069213867,14.621000289916992,12.590999603271484,18.270000457763672,11.175999641418457,10.375,39.494998931884766,56.632999420166016,20.19499969482422,54.03799819946289
15,C,1,5.0,4.0,NaN,NaN,NaN,NaN,9.706999778747559,39.57699966430664,21.327999114990234,26.65399932861328,8.444000244140625,10.833999633789062,5.965000152587891,8.234999656677246,NaN,NaN,NaN,NaN,29.104000091552734,98.55500030517578,75.76899719238281,36.810001373291016,NaN,NaN,NaN,NaN,2.1679999828338623,28.09600067138672,26.555999755859375,0.9810000061988831,4.672999858856201,27.492000579833984,22.240999221801758,12.64799976348877,40.5359992980957,81.31500244140625,51.323001861572266,104.79000091552734,3.007999897003174,13.984999656677246,25.229000091552734,13.762999534606934,55.18000030517578,84.61000061035156,111.31300354003906,186.02099609375,NaN,NaN,NaN,NaN,0.11100000143051147,10.208000183105469,4.236000061035156,12.164999961853027,29.614999771118164,46.52000045776367,41.78799819946289,69.94100189208984,10.326000213623047,19.9060001373291,4.820000171661377,33.36800003051758,64.76599884033203,54.93899917602539,35.67599868774414,145.38299560546875,9.75100040435791,63.03900146484375,32.14500045776367,52.10300064086914,2.2909998893737793,2.2699999809265137,0.004999999888241291,4.0269999504089355,NaN,NaN,NaN,NaN,2.4579999446868896,28.117000579833984,2.325000047683716,39.82699966430664,18.354000091552734,50.35499954223633,38.599998474121094,116.08200073242188,0.18799999356269836,24.503000259399414,8.460000038146973,5.210999965667725,71.29100036621094,115.87699890136719,62.91400146484375,105.91899871826172,98.4800033569336,136.49400329589844,94.802001953125,258.9159851074219,128.5469970703125,112.52200317382812,169.86000061035156,175.13499450683594,19.56800079345703,9.177000045776367,17.486000061035156,14.529000282287598,40.48899841308594,8.595000267028809,17.73200035095215,0.15800000727176666,9.093000411987305,12.274999618530273,16.7549991607666,36.65800094604492,109.322998046875,56.553001403808594,81.22599792480469,68.51300048828125,31.871999740600586,49.439998626708984,49.30699920654297,57.534000396728516,14.550999641418457,18.465999603271484,6.120999813079834,32.479000091552734,10.538999557495117,20.275999069213867,11.048999786376953,22.652999877929688,45.80799865722656,55.941001892089844,37.94200134277344,85.23400115966797
16,M,1,2.0,2.0,NaN,NaN,NaN,NaN,8.645000457763672,3.7039999961853027,7.254000186920166,11.175999641418457,3.880000114440918,7.2129998207092285,6.508999824523926,3.937000036239624,NaN,NaN,NaN,NaN,27.851999282836914,55.13600158691406,63.66699981689453,59.11600112915039,2.3410000801086426,18.656999588012695,0.03099999949336052,8.82800006866455,NaN,NaN,NaN,NaN,2.0480000972747803,10.79699993133545,6.22599983215332,9.819999694824219,30.327999114990234,49.012001037597656,103.26799774169922,93.30899810791016,NaN,NaN,NaN,NaN,32.07600021362305,68.33599853515625,108.55000305175781,155.54400634765625,NaN,NaN,NaN,NaN,4.313000202178955,2.2880001068115234,8.803000450134277,17.674999237060547,24.045000076293945,40.02299880981445,38.650001525878906,75.91500091552734,6.921000003814697,20.03700065612793,10.163000106811523,30.972000122070312,43.98099899291992,59.11399841308594,66.00800323486328,83.38099670410156,26.472999572753906,25.43600082397461,32.65800094604492,39.60900115966797,0.0689999982714653,7.7170000076293945,4.823999881744385,16.459999084472656,NaN,NaN,NaN,NaN,6.927999973297119,10.449999809265137,8.446999549865723,30.045000076293945,33.70899963378906,64.46499633789062,28.077999114990234,98.72599792480469,1.899999976158142,0.0,0.0,2.430000066757202,50.119998931884766,86.84600067138672,105.1449966430664,82.25299835205078,114.23500061035156,155.63099670410156,137.1179962158203,206.3040008544922,149.96099853515625,127.71199798583984,150.16000366210938,185.74099731445312,6.205999851226807,11.440999984741211,17.208999633789062,9.319999694824219,18.777000427246094,2.8369998931884766,18.658000946044922,10.774999618530273,20.69700050354004,15.27400016784668,25.170000076293945,31.100000381469727,85.18699645996094,55.06999969482422,71.94200134277344,79.03199768066406,50.25,49.78200149536133,47.67599868774414,87.43699645996094,1.8049999475479126,24.67099952697754,4.313000202178955,13.144000053405762,16.148000717163086,18.208999633789062,18.216999053955078,27.320999145507812,96.33699798583984,102.69200134277344,35.19300079345703,60.95000076293945
17,M,1,7.0,7.0,NaN,NaN,NaN,NaN,5.421999931335449,4.548999786376953,5.452000141143799,3.7790000438690186,8.652999877929688,0.05999999865889549,4.455999851226807,4.01200008392334,NaN,NaN,NaN,NaN,40.542999267578125,27.732999801635742,33.26499938964844,33.74700164794922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.417999267578125,43.249000549316406,52.01599884033203,100.35900115966797,NaN,NaN,NaN,NaN,82.5989990234375,61.125,93.21900177001953,192.7030029296875,NaN,NaN,NaN,NaN,4.4720001220703125,5.835000038146973,7.142000198364258,14.366000175476074,26.96500015258789,48.94599914550781,45.93000030517578,91.08999633789062,18.586000442504883,14.815999984741211,13.053999900817871,59.0989990234375,26.437000274658203,88.30999755859375,82.33499908447266,185.13699340820312,16.559999465942383,26.145999908447266,26.305999755859375,64.625,0.09099999815225601,3.700000047683716,5.224999904632568,26.464000701904297,NaN,NaN,NaN,NaN,0.1940000057220459,6.260000228881836,0.36800000071525574,36.55400085449219,21.062999725341797,87.96900177001953,85.84200286865234,123.59200286865234,4.289000034332275,6.482999801635742,14.251999855041504,4.03000020980835,34.926998138427734,89.56300354003906,133.375,115.9489974975586,109.38899993896484,115.76599884033203,133.97500610351562,289.3689880371094,146.98599243164062,164.44900512695312,155.16099548339844,260.9530029296875,10.887999534606934,25.725000381469727,15.895999908447266,45.176998138427734,19.198999404907227,4.992000102996826,6.135000228881836,23.160999298095703,23.7810001373291,20.364999771118164,18.951000213623047,46.31700134277344,91.51399993896484,54.30500030517578,43.94900131225586,93.41200256347656,51.069000244140625,27.274999618530273,29.97100067138672,54.284000396728516,2.4240000247955322,18.648000717163086,8.824000358581543,22.131999969482422,11.654000282287598,12.043999671936035,27.709999084472656,26.143999099731445,50.43000030517578,37.6609992980957,44.590999603271484,99.6520004272461
18,C,1,7.0,7.0,NaN,NaN,NaN,NaN,16.649999618530273,28.63800048828125,20.315000534057617,13.020999908447266,7.760000228881836,6.052999973297119,2.928999900817871,10.307999610900879,NaN,NaN,NaN,NaN,22.451000213623047,63.62099838256836,77.97699737548828,44.827999114990234,9.10200023651123,18.01799964904785,5.468999862670898,16.441999435424805,4.6570000648498535,14.821999549865723,25.893999099731445,1.7669999599456787,6.465000152587891,8.444000244140625,18.34000015258789,7.693999767303467,61.77399826049805,37.94900131225586,104.06800079345703,99.31999969482422,NaN,NaN,NaN,NaN,69.34300231933594,61.67399978637695,93.16100311279297,99.98200225830078,NaN,NaN,NaN,NaN,4.64900016784668,10.60099983215332,8.428000450134277,16.743000030517578,36.20399856567383,44.66999816894531,54.59000015258789,54.82099914550781,7.1570000648498535,11.76200008392334,12.47599983215332,47.25899887084961,40.459999084472656,41.07400131225586,64.31800079345703,141.54299926757812,13.079000473022461,13.156000137329102,19.916000366210938,38.097999572753906,0.03999999910593033,0.0,0.020999999716877937,11.557000160217285,NaN,NaN,NaN,NaN,4.425000190734863,0.0020000000949949026,8.425999641418457,45.08000183105469,24.89699935913086,36.474998474121094,32.10599899291992,97.55899810791016,0.12999999523162842,4.504000186920166,8.347000122070312,0.0010000000474974513,34.983001708984375,125.75299835205078,99.69000244140625,121.4739990234375,81.99700164794922,125.16400146484375,165.93299865722656,328.364990234375,131.572998046875,177.76699829101562,197.17300415039062,173.37399291992188,14.246999740600586,19.018999099731445,14.406999588012695,37.44200134277344,6.920000076293945,18.805999755859375,5.876999855041504,10.409000396728516,8.454000473022461,28.55900001525879,14.458000183105469,43.09700012207031,105.15599822998047,50.869998931884766,72.70800018310547,87.60700225830078,54.02000045776367,57.37099838256836,33.46200180053711,75.3949966430664,4.4720001220703125,27.132999420166016,9.718000411987305,4.263000011444092,18.12700080871582,11.317000389099121,13.607999801635742,22.54400062561035,26.83799934387207,58.270999908447266,51.507999420166016,95.25399780273438
19,M,0,4.0,3.0,NaN,NaN,NaN,NaN,8.70300006866455,2.2699999809265137,2.246000051498413,0.972000002861023,3.263000011444092,11.5,8.243000030517578,9.222999572753906,NaN,NaN,NaN,NaN,54.59400177001953,42.388999938964844,16.038000106811523,33.362998962402344,NaN,NaN,NaN,NaN,14.347999572753906,4.447000026702881,2.2699999809265137,16.18400001525879,4.339000225067139,4.348999977111816,0.0010000000474974513,9.173999786376953,87.67500305175781,71.63400268554688,94.56500244140625,107.23699951171875,NaN,NaN,NaN,NaN,112.26200103759766,66.04199981689453,64.59400177001953,161.02200317382812,NaN,NaN,NaN,NaN,6.563000202178955,6.224999904632568,2.2790000438690186,25.166000366210938,47.810001373291016,45.58100128173828,23.743000030517578,32.60499954223633,5.526000022888184,13.734999656677246,21.652000427246094,34.060001373291016,117.6259994506836,55.630001068115234,77.85199737548828,107.38600158691406,26.194000244140625,41.33599853515625,44.645999908447266,68.12899780273438,6.357999801635742,8.329000473022461,14.119000434875488,4.013999938964844,NaN,NaN,NaN,NaN,0.18299999833106995,6.28000020980835,20.166000366210938,46.770999908447266,50.577999114990234,82.88500213623047,118.83799743652344,148.59500122070312,2.4779999256134033,18.361000061035156,2.2860000133514404,29.865999221801758,69.02899932861328,54.22800064086914,68.93299865722656,119.24500274658203,149.00900268554688,181.1649932861328,184.72500610351562,210.68800354003906,170.75399780273438,137.21299743652344,132.33799743652344,237.66799926757812,25.350000381469727,30.040000915527344,25.070999145507812,14.699999809265137,17.327999114990234,11.26099967956543,7.96999979019165,5.936999797821045,26.952999114990234,28.420000076293945,14.317999839782715,22.534000396728516,93.84600067138672,70.78600311279297,56.33000183105469,120.3740005493164,48.46900177001953,50.375999450683594,34.702999114990234,95.20899963378906,24.78499984741211,20.819000244140625,2.3559999465942383,14.111000061035156,11.479000091552734,15.864999771118164,8.529000282287598,11.25100040435791,71.88899993896484,51.055999755859375,30.461000442504883,112.81099700927734
20,C,1,7.0,6.0,NaN,NaN,NaN,NaN,18.542999267578125,22.089000701904297,18.256999969482422,8.559000015258789,8.736000061035156,16.259000778198242,6.4029998779296875,0.0020000000949949026,NaN,NaN,NaN,NaN,20.673999786376953,81.8270034790039,70.95600128173828,42.93000030517578,NaN,NaN,NaN,NaN,8.61299991607666,24.3439998626709,16.69099998474121,7.423999786376953,6.706999778747559,16.440000534057617,14.737000465393066,3.75,89.59700012207031,32.172000885009766,72.89800262451172,41.4739990234375,NaN,NaN,NaN,NaN,25.743999481201172,121.6969985961914,110.18499755859375,117.59700012207031,NaN,NaN,NaN,NaN,4.196000099182129,4.24399995803833,11.552000045776367,9.824999809265137,32.38199996948242,42.37900161743164,31.44700050354004,61.250999450683594,1.972000002861023,8.432000160217285,2.3310000896453857,41.75699996948242,10.498000144958496,92.54900360107422,58.994998931884766,176.29100036621094,16.28499984741211,31.38599967956543,39.262001037597656,102.71600341796875,0.05700000002980232,0.0,0.2409999966621399,27.9060001373291,NaN,NaN,NaN,NaN,0.20200000703334808,2.244999885559082,1.2599999904632568,51.194000244140625,24.774999618530273,50.21099853515625,17.128000259399414,122.96099853515625,3.947999954223633,9.020000457763672,2.252000093460083,0.0,141.5279998779297,124.25599670410156,117.28500366210938,111.63800048828125,168.29400634765625,150.9429931640625,112.05999755859375,173.2969970703125,158.78799438476562,135.78500366210938,166.25,204.96800231933594,5.129000186920166,12.218999862670898,8.432999610900879,18.875999450683594,11.86400032043457,9.508999824523926,12.65999984741211,18.395000457763672,29.993999481201172,23.4950008392334,33.810001373291016,39.13999938964844,125.18299865722656,42.79199981689453,82.0510025024414,81.10900115966797,51.66299819946289,59.16899871826172,36.54199981689453,51.361000061035156,7.304999828338623,23.58799934387207,18.416000366210938,19.761999130249023,20.299999237060547,16.486000061035156,11.67300033569336,19.499000549316406,80.28399658203125,79.8479995727539,47.084999084472656,127.3740005493164
21,M,1,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.76200008392334,8.383999824523926,7.618000030517578,4.001999855041504,NaN,NaN,NaN,NaN,39.722999572753906,52.507999420166016,36.78200149536133,79.47899627685547,0.17900000512599945,13.15999984741211,2.2709999084472656,15.3149995803833,10.425999641418457,6.610000133514404,2.263000011444092,18.49799919128418,10.631999969482422,10.420999526977539,0.02199999988079071,5.302999973297119,71.2760009765625,40.67499923706055,77.72599792480469,64.83300018310547,NaN,NaN,NaN,NaN,54.40299987792969,84.06999969482422,101.9229965209961,204.91700744628906,NaN,NaN,NaN,NaN,6.269000053405762,13.862000465393066,25.31100082397461,14.89900016784668,35.72700119018555,49.19200134277344,54.91999816894531,80.69000244140625,6.560999870300293,15.425000190734863,29.496000289916992,29.250999450683594,78.7509994506836,62.667999267578125,136.656005859375,181.93699645996094,16.618000030517578,29.92099952697754,56.007999420166016,30.445999145507812,2.381999969482422,2.2939999103546143,14.361000061035156,10.946999549865723,NaN,NaN,NaN,NaN,2.316999912261963,4.677000045776367,10.394000053405762,32.231998443603516,72.76799774169922,82.9280014038086,77.71099853515625,105.8030014038086,4.627999782562256,2.0490000247955322,2.1740000247955322,0.05400000140070915,72.2249984741211,97.18800354003906,90.34200286865234,93.02799987792969,113.40699768066406,147.843994140625,184.43299865722656,204.8159942626953,119.35099792480469,175.08299255371094,130.70399475097656,169.11500549316406,8.755000114440918,12.642999649047852,12.711000442504883,3.996999979019165,12.951000213623047,6.239999771118164,6.361999988555908,4.5929999351501465,18.482999801635742,18.65999984741211,20.32900047302246,23.12700080871582,118.04299926757812,42.05799865722656,72.5780029296875,49.68000030517578,36.45199966430664,47.340999603271484,34.650001525878906,57.89500045776367,6.75,20.549999237060547,12.520000457763672,25.187000274658203,19.416000366210938,26.531999588012695,18.469999313354492,18.382999420166016,21.777999877929688,81.30799865722656,62.40399932861328,98.63600158691406
22,M,1,2.0,6.0,NaN,NaN,NaN,NaN,0.07400000095367432,4.500999927520752,5.985000133514404,12.78600025177002,8.361000061035156,5.735000133514404,13.045999526977539,0.07000000029802322,NaN,NaN,NaN,NaN,35.768001556396484,38.67300033569336,65.78299713134766,81.54900360107422,NaN,NaN,NaN,NaN,8.659000396728516,8.562000274658203,15.696000099182129,20.32699966430664,NaN,NaN,NaN,NaN,34.428001403808594,57.255001068115234,39.09299850463867,72.23799896240234,NaN,NaN,NaN,NaN,41.23699951171875,48.816001892089844,43.417999267578125,114.45700073242188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.083999633789062,37.5989990234375,25.555999755859375,55.38800048828125,18.409000396728516,12.930000305175781,14.82800006866455,11.779999732971191,56.70399856567383,28.882999420166016,102.92900085449219,83.53199768066406,31.08099937438965,13.251999855041504,24.440000534057617,32.6870002746582,3.8299999237060547,0.23800000548362732,2.2699999809265137,7.132999897003174,NaN,NaN,NaN,NaN,4.309000015258789,0.02500000037252903,4.492000102996826,27.47800064086914,82.30999755859375,85.96900177001953,24.222999572753906,93.55899810791016,0.12300000339746475,18.340999603271484,2.246999979019165,7.296999931335449,80.75900268554688,99.96199798583984,126.00199890136719,116.69599914550781,127.96499633789062,145.44000244140625,125.53099822998047,148.96400451660156,119.66600036621094,146.93299865722656,117.85099792480469,174.63400268554688,5.702000141143799,17.031999588012695,16.687000274658203,18.70199966430664,0.14399999380111694,4.876999855041504,9.52299976348877,41.69499969482422,12.77400016784668,18.816999435424805,4.328000068664551,67.79399871826172,59.82099914550781,42.89099884033203,23.507999420166016,136.57200622558594,47.6349983215332,55.345001220703125,26.426000595092773,69.89800262451172,4.0279998779296875,22.155000686645508,5.107999801635742,22.975000381469727,14.185999870300293,12.361000061035156,13.85200023651123,41.525001525878906,51.74399948120117,47.051998138427734,76.66899871826172,49.45399856567383
